更新时间,#genre#
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1520&tk=a0c4f6cfaba3
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8557&tk=f6cc1e0a0e1a
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2364&tk=e503191f8e20
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5014&tk=f6cc1e0a0e1a
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1419&tk=e503191f8e20
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5207&tk=b53028476470
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8628&tk=e640d0a1bf70
CCTV11,http://xiaoya.crccxw.top:35455/gaoma/cctv11.m3u8
CCTV11,http://qjrhc.jydjd.top:2911/udp/224.1.100.44:11111
CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=dfda8acb7dfd1d1149e2e4a381e46a298c47e88f939d7deef7846d6e15f76fc596a0a58e349a64678edbb921fc353b458211c4bbf22e23bb75fd1dc9384d8c251c729958bddd28ec81d8c0922f
CCTV11,http://123.138.22.30:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.210.168.86:10800/newlive/live/hls/10/live.m3u8
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0188&tk=e503191f8e20
CCTV11,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0353&tk=e640d0a1bf70
CCTV11,http://116.117.107.84:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.117.105.96:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.117.105.236:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.221.214.82:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.57.20.158:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.66.15.146:60901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,rtsp://180.95.143.19/PLTV/88888910/224/3221225843/376430589.smil
CCTV11,http://60.172.130.146:352/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,rtsp://180.95.143.19/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV11,rtsp://221.7.61.147/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV11,http://113.140.12.230:8888/newlive/live/hls/12/live.m3u8
CCTV12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
CCTV12,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV12,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUb
CCTV12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8
CCTV12,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8
CCTV12,https://mursor.ottiptv.cc/migu/673168185.m3u8?migutoken=a803c5816215db51a2786442dbf12584fbb956e9004f55850e60e7e9f05f9c64432db9341c81e949e5775d901fd08389ca07926381b98c737513a72fe74381dc4c097c90550a157d6834b5be83
CCTV12,https://migu.188766.xyz/?migutoken=6a97b095ffbb8012c45b35a8bfb380e8&id=CCTV12&pp=1
CCTV12,http://110.42.54.199:35455/mgtv/673168185.m3u8
CCTV12,http://118.89.87.74:88/live.php?id=CCTV12
CCTV12,http://home.kuaidi521.com:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://3501776.xyz:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://36.105.100.208:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://223.166.74.79:10030/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://59.174.90.205:5555/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://114.32.59.86:7000/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://lt.hxtre.com:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://yemingjkl.x3322.net:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://cc.95279527.space:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://test.smart-more.cn:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://hk-cc.960612.xyz:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://missyao.com:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,http://vip.lqcc.xyz:35455/bptv/10000100000000050000000003870755.m3u8
CCTV12,https://guangdongcmcc.tv12.xyz/18.m3u8
CCTV12,http://58.17.48.228:808/hls/12/index.m3u8
CCTV12,http://113.101.119.50:8090/hls/124/index.m3u8
CCTV12,http://114.226.205.65:4022/rtp/239.49.8.135:6000
CCTV12,http://114.226.205.65:4022/rtp/239.49.8.55:9822
CCTV12,http://180.105.218.230:4022/rtp/239.49.8.135:6000
CCTV12,http://180.105.218.230:4022/rtp/239.49.8.55:9822
CCTV12,http://110.80.17.38:9999/tsfile/live/0012_1.m3u8
CCTV12,http://113.26.202.52:1299/tsfile/live/0012_1.m3u8
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://113.15.109.216:59901/tsfile/live/0012_1.m3u8
CCTV12,https://fenghuang.tv12.xyz/13.m3u8
CCTV12,https://cc05.tv12.xyz/13.m3u8
CCTV12,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8
CCTV12,https://cc06.tv12.xyz/13.m3u8
CCTV12,http://live.catvod.com/catvod.php?id=cctv12
CCTV12,http://cqcb.live.iptv.darwinchow.com/cctv12hd
CCTV12,http://60.174.40.117:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://221.226.4.10:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://121.237.204.65:35455/mgtv/673168185.m3u8
CCTV12,http://69.165.67.56/yangjuan.php?id=cctv12hd4m@4000000
CCTV12,http://101.43.145.141:12002/gaoma/cctv12.m3u8
CCTV12,http://101.43.145.141:12002/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://101.43.145.141:12002/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV12,http://101.43.145.141:12002/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,https://hls-gateway.vpstv.net/streams/476898.m3u8
CCTV12,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV12,http://lml1971.cn:35455/gptv/G_CCTV-12-HQ.m3u8
CCTV12,http://112.80.203.154:9003/hls/12/index.m3u8
CCTV12,http://36.105.100.208:35455/gaoma/cctv12.m3u8
CCTV12,http://3501776.xyz:35455/gaoma/cctv12.m3u8
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8
CCTV12,http://ygbh.site/php/bfgd.php?id=131
CCTV12,http://sh.lnott.top:880/dx12.m3u8
CCTV12,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226942/1.m3u8?
CCTV12,http://218.13.14.6:60050/tsfile/live/1012_1.m3u8
CCTV12,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://153.0.171.163:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://free.cnlive.club/channel/13604deb/index.m3u8?q=1754617188750
CCTV12,http://free.cnlive.club/channel/13604deb/index.m3u8?q=1754876430642
CCTV12,http://101.35.240.114:88/live.php?id=CCTV12
CCTV12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV12,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.177:9050
CCTV12,https://tv-1.iill.top/migu/cctv12
CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8
CCTV12,http://113.57.111.4:1111/tsfile/live/1011_1.m3u8
CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8
CCTV12,http://61.156.228.12:8154/tsfile/live/0012_1.m3u8
CCTV12,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.160.17.2:59901/tsfile/live/0001_13.m3u8
CCTV12,http://120.238.94.10:9901/tsfile/live/1030_1.m3u8
CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8
CCTV12,http://39.164.160.249:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8
CCTV12,http://123.138.22.30:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8
CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8
CCTV12,http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8
CCTV12,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1.m3u8?channel-id=bestzb&Contentid=5000000011000031107&livemode=1&stbId=3&HlsProfileId=
CCTV12,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000001640/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000001640
CCTV12,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000032494/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000032494
CCTV12,http://bjuni.iptv.im2k.com:5018/rtp/239.3.1.64:8124
CCTV12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://www.dsk.cc/php/bfgd.php?id=cctv12&m.m3u8
CCTV12,https://migu.188766.xyz/?migutoken=081e492d91f322784e7a210a96fafc93&id=CCTV12&pp=1
CCTV12,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8?
CCTV12,http://114.252.238.87:8000/udp/239.3.1.64:8124
CCTV12,http://39.170.52.236:808/hls/12/index.m3u8
CCTV12,http://1.24.39.180:9003/hls/12/index.m3u8
CCTV12,http://101.66.199.6:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://119.32.12.17:2901/udp/224.1.100.78:11111
CCTV12,http://122.227.173.42:8188/rtp/233.50.201.123:5140
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8
CCTV12,http://lt.hxtre.com:35455/gaoma/cctv12.m3u8
CCTV12,http://60.7.56.33:4000/rtp/239.253.92.197:6062
CCTV12,http://218.58.136.82:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.3.134.56:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.89.163.44:8888/udp/239.77.1.109:5146
CCTV12,http://qjrhc.jydjd.top:2911/udp/224.1.100.77:11111
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://60.7.56.33:4000/udp/239.253.92.197:6062
CCTV12,http://120.234.5.29:6000/udp/239.20.0.201:2200
CCTV12,http://218.24.193.146:808/rtp/232.0.0.139:1234
CCTV12,http://58.243.224.244:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://110.7.131.146:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://219.135.180.210:18888/hls/12/index.m3u8
CCTV12,http://115.60.241.249:2000/rtp/225.1.4.79:1108
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8
CCTV12,http://120.197.43.179:9901/tsfile/live/0013_1.m3u8
CCTV12,http://110.7.131.79:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.112.219.174:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV12,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://110.7.131.193:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.29.168.146:352/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://121.19.134.222:808/tsfile/live/0012_1.m3u8
CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
CCTV12,http://125.82.168.238:8888/rtp/235.254.198.60:1516
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://nas.hssvm.com:8888/udp/225.1.1.142:5002
CCTV12,http://110.81.206.138:49231/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://119.32.12.32:2901/udp/224.1.100.78:11111
CCTV12,http://60.2.190.206:4000/udp/239.253.92.197:6062
CCTV12,http://58.254.14.61:808/hls/12/index.m3u8
CCTV12,http://58.243.224.242:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://113.25.252.226:9901/tsfile/live/0012_1.m3u8
CCTV12,http://125.82.171.210:8888/rtp/235.254.198.8:1308
CCTV12,http://116.117.104.248:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.117.105.236:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.131.231:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://wouu.net:9977/udp/239.93.1.30:8124
CCTV12,http://110.7.131.129:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://110.7.131.40:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8?
CCTV12,http://125.82.171.210:8888/rtp/235.254.198.60:1516
CCTV12,http://116.117.107.84:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.117.106.117:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.2.148.205:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.117.104.34:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://110.80.17.38:9901/tsfile/live/0012_1.m3u8
CCTV12,http://110.7.131.4:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.117.106.103:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.117.105.71:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://125.82.168.238:8888/rtp/235.254.198.8:1308
CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.223.157.123:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://dl.wifi942.com:66/jsyd/jsyd.php?id=HD-8000k-1080P-cctv12
CCTV12,http://api2.52tb.xyz/info?id=65&token=20230218zdxlqr
CCTV12,http://182.91.124.224:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.81.218.254:35455/gaoma/cctv12.m3u8
CCTV12,http://42.48.105.224:9002/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.57.20.158:9901/tsfile/live/1031_1.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=76bebb6e232f0fab2255a916973032f09dc402780dd9463245d5237e70aa9461dc91a243e619fe0da57b167eb3d0dea54b5eb6fc957bb9cb07fe18e072e9c76b6e8a128db454b6b97d90206f5a
CCTV12,http://123.130.84.106:8154/tsfile/live/0012_1.m3u8
CCTV12,http://lt.hxtre.com:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=a099c4781935e65ce141b770794c3b43ae66c9cff99a441ab85b8a676ceb9472ea0e60b610403e97c019904f7c814c2524dc1f8f884664706b7b5a1ce4fd076c7f8c776c9d73f4a0fc12b259f3
CCTV12,http://124.93.18.238:9003//hls/12/index.m3u8
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=ca060ebeb7798a2bd7e8b8cb4143386b12a2629519220accd5fd0a77a147ab06630fd8cf65f82517ba9db18cc4b5c5edf350c0734fdddbc216781b9944d8e7eaf326bac636110e27fcd980f4e2
CCTV12,http://58.210.168.86:10800/newlive/live/hls/11/live.m3u8
CCTV12,http://60.219.176.250:9003//hls/112/index.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=2c8ff357aa2421f58bdbe7599a401e91b4e82c915fb4cdc01b7b5958d324557b8fe0b9dfc2848124c14b3c90fbeeaaec9a973e08efe51011771d0fbfcdfb36bbb23ba40211547f349c501b6997
CCTV12,http://drive.mxmy.net:8888/udp/239.3.1.64:8124
CCTV12,http://60.172.130.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=dd69c6da4ca875bfa3b2c373a896be579823c971f68c14aae1624ddc25a0b5bbf046484c0809601c25014abc49cfbf2f72bf0c59ab5ff81f304a187856c7a50e4d2b12f9eaf5d5627b50786e85
CCTV12,http://110.53.52.63:8888/newlive/live/hls/14/live.m3u8
CCTV12,http://tv.20191209.xyz:37377/migu/673168185.m3u8?migutoken=3d92babc7a67aec41de5c1dc227d2bd8fd9aa5b6b3edb965f88dd9646adaa606101488515fe666e97721c2225a097e6a0f713f1e60f7427247164488ed52f9ec583d71d650f5382f878e71aa
CCTV12,http://qjrhc.jydjd.top:2911/udp/224.1.100.78:11111
CCTV12,http://111.14.181.15:9901/tsfile/live/0012_1.m3u8
CCTV12,http://211.67.191.23/hls/cctv12hd/index.m3u8
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7823&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8483&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8105&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8593&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3856&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3881&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7845&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9907&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4262&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9587&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7585&tk=aa0698566417
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7682&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4699&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4049&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4935&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6318&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3681&tk=f6cc1e0a0e1a
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=6da0b98d673331a792733285434b6f75aefe1d72574d51d388f210f853362b7f5cd07a7969ae76778b0d05129f6c205abeb3a168906b638ece23bdde93d5a86f47482052cd9b44f53ceefb2207
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6047&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9457&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7392&tk=aa0698566417
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1397&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9135&tk=aa0698566417
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3617&tk=b53028476470
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=5423237e9d331ddbd254f9b34f235d2d3a581587f12081d6f4dc2e5fd33889675377b585750675d9d08c0a7620fee257f9f2994877ebd92907417411e935c2e49fbcbe53ead412cd81dfa7dfba
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=876a940958defb8a6514e54b9a992f0208f7db15754439ec4131d690bb68982f44bdfa6edbdbbdaf91035ca931a5577a8de3f1af81b18ee26104662899818f2703ab8bf49c63365ef4c1abb782
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7285&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7156&tk=a0c4f6cfaba3
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2890&tk=a0c4f6cfaba3
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3393&tk=a0c4f6cfaba3
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=31f1f7706893174b07ad63d278f68bdbc05d1220b36e0b0e4562d7f178a678551b4a327c4a82e2d31097779e60029fb200d4b109d504cc7e3b1b689ebc69e062a20f41e4bbba0fadcf402d0293
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=ff6a5a89e6ad0f73cd78424df3be0abe3743e8bbd37698f2dcee8ece0d6ffbe0c1205c704c08924958889799dcc66d9333f4273e5dc9ead670713fd2b2292e201873fb66020ec85899c7bd2a05
CCTV12,http://59.39.89.130:60901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,https://epg.pw/stream/aedb71e61961cd2a5a5b9a8a83b8ae489c9408e6b420593aecb92cc36de628fe.m3u8
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=40766e9859972e6ae171d58afa7e850faae4246a22bcbd157d273c1bd3b350c0a628f5bf360a7db1d2783c2aadcb2234c9655b4da63085bdef253dcca0b0c76b5ac80d0f95782b3b7bd4a0e881
CCTV12,http://121.33.239.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv12
CCTV12,http://home.kuaidi521.com:35455/gaoma/cctv12.m3u8
CCTV12,http://123.138.22.30:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1023&tk=a0c4f6cfaba3
CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=850e10c4b3e2559846e644627d1497207d19de95ff18847d49e0964a8624df5197b1262ebe2daea9c3cfc41d24fec5145f55e042a0eec5e360ac914bf90f7be722595f32839fa076275e91b466
CCTV12,http://221.226.4.10:9901/tsfile/live/0012_1.m3u8
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9001&tk=b53028476470
CCTV12,http://b.zgjok.com:35455/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6732&tk=a0c4f6cfaba3
CCTV12,http://183.223.157.33:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1690&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5054&tk=a0c4f6cfaba3
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5477&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6796&tk=2aca1ad9a849
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8621&tk=e640d0a1bf70
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1481&tk=e503191f8e20
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0931&tk=e640d0a1bf70
CCTV12,http://xiaoya.crccxw.top:35455/gaoma/cctv12.m3u8
CCTV12,http://222.219.183.103:8089/hls/12/index.m3u8
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0874&tk=a0c4f6cfaba3
CCTV12,http://116.117.105.96:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a
CCTV12,rtsp://180.95.143.19/PLTV/88888910/224/3221225578/10000100000000060000000000107358_0.smil
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0338&tk=a0c4f6cfaba3
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0384&tk=b53028476470
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0390&tk=f6cc1e0a0e1a
